word,pol
compramos gato por lebre,-1
comprando gato por lebre,-1
comprar gato por lebre,-1
comprará gato por lebre,-1
comprara gato por lebre,-1
compraram gato por lebre,-1
compráramos gato por lebre,-1
comprarão gato por lebre,-1
comprarás gato por lebre,-1
compraras gato por lebre,-1
comprardes gato por lebre,-1
comprarei gato por lebre,-1
comprareis gato por lebre,-1
compráreis gato por lebre,-1
comprarem gato por lebre,-1
compraremos gato por lebre,-1
comprares gato por lebre,-1
compraria gato por lebre,-1
comprariam gato por lebre,-1
compraríamos gato por lebre,-1
comprarias gato por lebre,-1
compraríeis gato por lebre,-1
comprarmos gato por lebre,-1
compras gato por lebre,-1
comprasse gato por lebre,-1
comprásseis gato por lebre,-1
comprassem gato por lebre,-1
comprássemos gato por lebre,-1
comprasses gato por lebre,-1
compraste gato por lebre,-1
comprastes gato por lebre,-1
comprava gato por lebre,-1
compravam gato por lebre,-1
comprávamos gato por lebre,-1
compravas gato por lebre,-1
compráveis gato por lebre,-1
compre gato por lebre,-1
compreensão,1
compreensiva,1
compreensivas,1
compreensíveis,1
compreensível,1
compreensivo,1
compreensivos,1
comprei gato por lebre,-1
compreis gato por lebre,-1
comprem gato por lebre,-1
compremos gato por lebre,-1
compres gato por lebre,-1
compro gato por lebre,-1
comprometedor,-1
comprometedora,-1
comprometedoras,-1
comprometedores,-1
comprometida,0
comprometidas,0
comprometido,0
comprometidos,0
compromissada,0
compromissadas,0
compromissado,0
compromissados,0
comprou gato por lebre,-1
compulsiva,-1
compulsivas,-1
compulsivo,-1
compulsivos,-1
compungida,-1
compungidas,-1
compungido,-1
compungidos,-1
comuna,-1
comunas,-1
comunicativa,1
comunicativas,1
comunicativo,1
comunicativos,1
conceituada,1
conceituadas,1
conceituado,1
conceituados,1
conceituosa,-1
conceituosas,-1
conceituoso,-1
conceituosos,-1
concertada,1
concertadas,1
concertado,1
concertados,1
conciliador,1
conciliadora,1
conciliadoras,1
conciliadores,1
concisa,1
concisas,1
conciso,1
concisos,1
concordante,1
concordantes,1
concreta,1
concretas,1
concreto,1
concretos,1
concupiscente,0
concupiscentes,0
condena,0
condená,0
condenada,-1
condenadas,-1
condenado,-1
condenados,-1
condenai,0
condenais,0
condenam,0
condenámo,0
condenamo,0
condenámos,0
condenamos,0
condenando,0
condenar,0
condenará,0
condenara,0
condenaram,0
condenáramo,0
condenáramos,0
condenarão,0
condenarás,0
condenaras,0
condenarde,0
condenardes,0
condenare,0
condenarei,0
condenárei,0
condenareis,0
condenáreis,0
condenarem,0
condenaremos,0
condenares,0
condenaria,0
condenariam,0
condenaríamos,0
condenarias,0
condenaríeis,0
condenarmo,0
condenarmos,0
condenas,0
condenasse,0
condenásseis,0
condenassem,0
condenássemos,0
condenasses,0
condenaste,0
condenastes,0
condenava,0
condenavam,0
condenávamo,0
condenávamos,0
condenavas,0
condenávei,0
condenáveis,0
condenável,-1
condene,0
condenei,0
condeneis,0
condenem,0
condenemo,0
condenemos,0
condenes,0
condeno,0
condenou,0
condescendência,-1
condescendente,0
condescendentes,0
condicionada,0
condicionadas,0
condicionado,0
condicionados,0
condoída,-1
condoídas,-1
condoído,-1
condoídos,-1
condoreira,-1
condoreiras,-1
condoreiro,-1
condoreiros,-1
confia,0
confiá,0
confiada,0
confiadas,0
confiado,0
confiados,0
confiai,0
confiais,0
confiam,0
confiámo,0
confiamo,0
confiámos,0
confiamos,0
confiança,1
confiando,0
confiante,1
confiantes,1
confiar,0
confiará,0
confiara,0
confiaram,0
confiáramo,0
confiáramos,0
confiarão,0
confiarás,0
confiaras,0
confiarde,0
confiardes,0
confiare,0
confiarei,0
confiárei,0
confiareis,0
confiáreis,0
confiarem,0
confiaremos,0
confiares,0
confiaria,0
confiariam,0
confiaríamos,0
confiarias,0
confiaríeis,0
confiarmo,0
confiarmos,0
confias,0
confiasse,0
confiásseis,0
confiassem,0
confiássemos,0
confiasses,0
confiaste,0
confiastes,0
confiava,0
confiavam,0
confiávamo,0
confiávamos,0
confiavas,0
confiávei,0
confiáveis,0
confiável,1
confie,0
confiei,0
confieis,0
confiem,0
confiemo,0
confiemos,0
confies,0
confinada,0
confinadas,0
confinado,0
confinados,0
confio,0
confiou,0
conflituosa,-1
conflituosas,-1
conflituosidade,-1
conflituoso,-1
conflituosos,-1
conforma,-1
conformá,-1
conformada,-1
conformadas,-1
conformado,-1
conformados,-1
conformai,-1
conformais,-1
conformam,-1
conformámo,-1
conformamo,-1
conformámos,-1
conformamos,-1
conformando,-1
conformar,-1
conformará,-1
conformara,-1
conformaram,-1
conformáramo,-1
conformáramos,-1
conformarão,-1
conformarás,-1
conformaras,-1
conformarde,-1
conformardes,-1
conformare,-1
conformarei,-1
conformárei,-1
conformareis,-1
conformáreis,-1
conformarem,-1
conformaremos,-1
conformares,-1
conformaria,-1
conformariam,-1
conformaríamos,-1
conformarias,-1
conformaríeis,-1
conformarmo,-1
conformarmos,-1
conformas,-1
conformasse,-1
conformásseis,-1
conformassem,-1
conformássemos,-1
conformasses,-1
conformaste,-1
conformastes,-1
conformava,-1
conformavam,-1
conformávamo,-1
conformávamos,-1
conformavas,-1
conformávei,-1
conformáveis,-1
conforme,-1
conformei,-1
conformeis,-1
conformem,-1
conformemo,-1
conformemos,-1
conformes,-1
conformista,-1
conformistas,-1
conformo,-1
conformou,-1
confortador,1
confortadora,1
confortadoras,1
confortadores,1
confortante,1
confortantes,1
confortáveis,0
confortável,0
confrangê,-1
confrange,-1
confrangedor,-1
confrangedora,-1
confrangedoras,-1
confrangedores,-1
confrangei,-1
confrangeis,-1
confrangem,-1
confrangemo,-1
confrangemos,-1
confrangendo,-1
confranger,-1
confrangerá,-1
confrangera,-1
confrangeram,-1
confrangêramo,-1
confrangêramos,-1
confrangerão,-1
confrangerás,-1
confrangeras,-1
confrangerde,-1
confrangerdes,-1
confrangere,-1
confrangerei,-1
confrangêrei,-1
confrangereis,-1
confrangêreis,-1
confrangerem,-1
confrangeremos,-1
confrangeres,-1
confrangeria,-1
confrangeriam,-1
confrangeríamos,-1
confrangerias,-1
confrangeríeis,-1
confrangermo,-1
confrangermos,-1
confranges,-1
confrangesse,-1
confrangêsseis,-1
confrangessem,-1
confrangêssemos,-1
confrangesses,-1
confrangeste,-1
confrangestes,-1
confrangeu,-1
confrangi,-1
confrangia,-1
confrangiam,-1
confrangíamo,-1
confrangíamos,-1
confrangias,-1
confrangido,-1
confrangíei,-1
confrangíeis,-1
confranja,-1
confranjais,-1
confranjam,-1
confranjamo,-1
confranjamos,-1
confranjas,-1
confranjo,-1
confronta,1
confrontá,1
confrontado,1
confrontai,1
confrontais,1
confrontam,1
confrontámo,1
confrontamo,1
confrontámos,1
confrontamos,1
confrontando,1
confrontar,1
confrontará,1
confrontara,1
confrontaram,1
confrontáramo,1
confrontáramos,1
confrontarão,1
confrontarás,1
confrontaras,1
confrontarde,1
confrontardes,1
confrontare,1
confrontarei,1
confrontárei,1
confrontareis,1
confrontáreis,1
confrontarem,1
confrontaremos,1
confrontares,1
confrontaria,1
confrontariam,1
confrontaríamos,1
confrontarias,1
confrontaríeis,1
confrontarmo,1
confrontarmos,1
confrontas,1
confrontasse,1
confrontásseis,1
confrontassem,1
confrontássemos,1
confrontasses,1
confrontaste,1
confrontastes,1
confrontava,1
confrontavam,1
confrontávamo,1
confrontávamos,1
confrontavas,1
confrontávei,1
confrontáveis,1
confronte,1
confrontei,1
confronteis,1
confrontem,1
confrontemo,1
confrontemos,1
confrontes,1
confronto,1
confrontou,1
confunda alhos com bugalhos,-1
confunda,-1
confundais alhos com bugalhos,-1
confundais,-1
confundam alhos com bugalhos,-1
confundam,-1
confundamo,-1
confundamos alhos com bugalhos,-1
confundamos,-1
confundas alhos com bugalhos,-1
confundas,-1
confunde alhos com bugalhos,-1
confunde,-1
confundem alhos com bugalhos,-1
confundem,-1
confundes alhos com bugalhos,-1
confundes,-1
confundi alhos com bugalhos,-1
confundi,-1
confundia alhos com bugalhos,-1
confundia,-1
confundiam alhos com bugalhos,-1
confundiam,-1
confundíamo,-1
confundíamos alhos com bugalhos,-1
confundíamos,-1
confundias alhos com bugalhos,-1
confundias,-1
confundida,-1
confundidas,-1
confundido alhos com bugalhos,-1
confundido,-1
confundidos,-1
confundíei,-1
confundíeis alhos com bugalhos,-1
confundíeis,-1
confundimo,-1
confundimos alhos com bugalhos,-1
confundimos,-1
confundindo alhos com bugalhos,-1
confundindo,-1
confundir alhos com bugalhos,-1
confundir,-1
confundirá alhos com bugalhos,-1
confundira alhos com bugalhos,-1
confundirá,-1
confundira,-1
confundiram alhos com bugalhos,-1
confundiram,-1
confundíramo,-1
confundíramos alhos com bugalhos,-1
confundíramos,-1
confundirão alhos com bugalhos,-1
confundirão,-1
confundirás alhos com bugalhos,-1
confundiras alhos com bugalhos,-1
confundirás,-1
confundiras,-1
confundirde,-1
confundirdes alhos com bugalhos,-1
confundirdes,-1
confundire,-1
confundirei alhos com bugalhos,-1
confundirei,-1
confundírei,-1
confundireis alhos com bugalhos,-1
confundíreis alhos com bugalhos,-1
confundireis,-1
confundíreis,-1
confundirem alhos com bugalhos,-1
confundirem,-1
confundiremos alhos com bugalhos,-1
confundiremos,-1
confundires alhos com bugalhos,-1
confundires,-1
confundiria alhos com bugalhos,-1
confundiria,-1
confundiriam alhos com bugalhos,-1
confundiriam,-1
confundiríamos alhos com bugalhos,-1
confundiríamos,-1
confundirias alhos com bugalhos,-1
confundirias,-1
confundiríeis alhos com bugalhos,-1
confundiríeis,-1
confundirmo,-1
confundirmos alhos com bugalhos,-1
confundirmos,-1
confundis alhos com bugalhos,-1
confundis,-1
confundisse alhos com bugalhos,-1
confundisse,-1
confundísseis alhos com bugalhos,-1
confundísseis,-1
confundissem alhos com bugalhos,-1
confundissem,-1
confundíssemos alhos com bugalhos,-1
confundíssemos,-1
confundisses alhos com bugalhos,-1
confundisses,-1
confundiste alhos com bugalhos,-1
confundiste,-1
confundistes alhos com bugalhos,-1
confundistes,-1
confundiu alhos com bugalhos,-1
confundiu,-1
confundo alhos com bugalhos,-1
confundo,-1
confusa,-1
confusão,-1
confusas,-1
confuso,-1
confusões,-1
confusos,-1
congelada,-1
congeladas,-1
congelado,-1
congelados,-1
congestão,-1
congestionada,-1
congestionadas,-1
congestionado,-1
congestionados,-1
congratula,0
congratulá,0
congratulado,0
congratulai,0
congratulais,0
congratulam,0
congratulámo,0
congratulamo,0
congratulámos,0
congratulamos,0
congratulando,0
congratular,0
congratulará,0
congratulara,0
congratularam,0
congratuláramo,0
congratuláramos,0
congratularão,0
congratularás,0
congratularas,0
congratularde,0
congratulardes,0
congratulare,0
congratularei,0
congratulárei,0
congratulareis,0
congratuláreis,0
congratularem,0
congratularemos,0
congratulares,0
congratularia,0
congratulariam,0
congratularíamos,0
congratularias,0
congratularíeis,0
congratularmo,0
congratularmos,0
congratulas,0
congratulasse,0
congratulásseis,0
congratulassem,0
congratulássemos,0
congratulasses,0
congratulaste,0
congratulastes,0
congratulava,0
congratulavam,0
congratulávamo,0
congratulávamos,0
congratulavas,0
congratulávei,0
congratuláveis,0
congratule,0
congratulei,0
congratuleis,0
congratulem,0
congratulemo,0
congratulemos,0
congratules,0
congratulo,0
congratulou,0
congruência,1
congruente,1
congruentes,1
conhecedor,1
conhecedora,1
conhecedoras,1
conhecedores,1
conivente,-1
coniventes,-1
conluiada,-1
conluiadas,-1
conluiado,-1
conluiados,-1
conquista terreno a,1
conquista,1
conquistá,1
conquistado terreno a,1
conquistado,1
conquistador,0
conquistadora,0
conquistadoras,0
conquistadores,0
conquistai terreno a,1
conquistai,1
conquistais terreno a,1
conquistais,1
conquistam terreno a,1
conquistam,1
conquistámo,1
conquistamo,1
conquistámos terreno a,1
conquistamos terreno a,1
conquistámos,1
conquistamos,1
conquistando terreno a,1
conquistando,1
conquistar terreno a,1
conquistar,1
conquistará terreno a,1
conquistara terreno a,1
conquistará,1
conquistara,1
conquistaram terreno a,1
conquistaram,1
conquistáramo,1
conquistáramos terreno a,1
conquistáramos,1
conquistarão terreno a,1
conquistarão,1
conquistarás terreno a,1
conquistaras terreno a,1
conquistarás,1
conquistaras,1
conquistarde,1
conquistardes terreno a,1
conquistardes,1
conquistare,1
conquistarei terreno a,1
conquistarei,1
conquistárei,1
conquistareis terreno a,1
conquistáreis terreno a,1
conquistareis,1
conquistáreis,1
conquistarem terreno a,1
conquistarem,1
conquistaremos terreno a,1
conquistaremos,1
conquistares terreno a,1
conquistares,1
conquistaria terreno a,1
conquistaria,1
conquistariam terreno a,1
conquistariam,1
conquistaríamos terreno a,1
conquistaríamos,1
conquistarias terreno a,1
conquistarias,1
conquistaríeis terreno a,1
conquistaríeis,1
conquistarmo,1
conquistarmos terreno a,1
conquistarmos,1
conquistas terreno a,1
conquistas,1
conquistasse terreno a,1
conquistasse,1
conquistásseis terreno a,1
conquistásseis,1
conquistassem terreno a,1
conquistassem,1
conquistássemos terreno a,1
conquistássemos,1
conquistasses terreno a,1
conquistasses,1
conquistaste terreno a,1
conquistaste,1
conquistastes terreno a,1
conquistastes,1
conquistava terreno a,1
conquistava,1
conquistavam terreno a,1
conquistavam,1
conquistávamo,1
conquistávamos terreno a,1
conquistávamos,1
conquistavas terreno a,1
conquistavas,1
conquistávei,1
conquistáveis terreno a,1
conquistáveis,1
conquiste terreno a,1
conquiste,1
conquistei terreno a,1
conquistei,1
conquisteis terreno a,1
conquisteis,1
conquistem terreno a,1
conquistem,1
conquistemo,1
conquistemos terreno a,1
conquistemos,1
conquistes terreno a,1
conquistes,1
conquisto terreno a,1
conquisto,1
conquistou terreno a,1
conquistou,1
consagrada,1
consagradas,1
consagrado,1
consagrados,1
cônscia,1
cônscias,1
consciência,1
conscienciais,0
consciencial,0
conscienciosa,1
conscienciosas,1
consciencioso,1
conscienciosos,1
consciente,1
conscientes,1
cônscio,1
cônscios,1
consegue um grande feito,1
conseguem um grande feito,1
consegues um grande feito,1
consegui um grande feito,1
conseguia um grande feito,1
conseguiam um grande feito,1
conseguíamos um grande feito,1
conseguias um grande feito,1
conseguido um grande feito,1
conseguíeis um grande feito,1
conseguimos um grande feito,1
conseguindo um grande feito,1
conseguir um grande feito,1
conseguirá um grande feito,1
conseguira um grande feito,1
conseguiram um grande feito,1
conseguíramos um grande feito,1
conseguirão um grande feito,1
conseguirás um grande feito,1
conseguiras um grande feito,1
conseguirdes um grande feito,1
conseguirei um grande feito,1
conseguireis um grande feito,1
conseguíreis um grande feito,1
conseguirem um grande feito,1
conseguiremos um grande feito,1
conseguires um grande feito,1
conseguiria um grande feito,1
conseguiriam um grande feito,1
conseguiríamos um grande feito,1
conseguirias um grande feito,1
conseguiríeis um grande feito,1
conseguirmos um grande feito,1
conseguis um grande feito,1
conseguisse um grande feito,1
conseguísseis um grande feito,1
conseguissem um grande feito,1
conseguíssemos um grande feito,1
conseguisses um grande feito,1
conseguiste um grande feito,1
conseguistes um grande feito,1
conseguiu um grande feito,1
consentânea,1
consentâneas,1
consentâneo,1
consentâneos,1
consequente,1
consequentes,1
consertada,1
consertadas,1
consertado,1
consertados,1
conservada,1
conservadas,1
conservado,1
conservador,0
conservadora,0
conservadoras,0
conservadores,0
conservados,1
considerativa,1
considerativas,1
considerativo,1
considerativos,1
consiga um grande feito,1
consigais um grande feito,1
consigam um grande feito,1
consigamos um grande feito,1
consigas um grande feito,1
consigo um grande feito,1
consistente,1
consistentes,1
consolada,0
consoladas,0
consolado,0
consolados,0
consome,-1
consomem,-1
consomes,-1
conspícua,1
conspícuas,1
conspicuidade,1
conspícuo,1
conspícuos,1
conspiração,-1
conspirador,-1
conspiradora,-1
conspiradoras,-1
conspiradores,-1
conspirativa,-1
conspirativas,-1
conspirativo,-1
conspirativos,-1
conspurca,-1
conspurcá,-1
conspurcado,-1
conspurcai,-1
conspurcais,-1
conspurcam,-1
conspurcámo,-1
conspurcamo,-1
conspurcámos,-1
conspurcamos,-1
conspurcando,-1
conspurcar,-1
conspurcará,-1
conspurcara,-1
conspurcaram,-1
conspurcáramo,-1
conspurcáramos,-1
conspurcarão,-1
conspurcarás,-1
conspurcaras,-1
conspurcarde,-1
conspurcardes,-1
conspurcare,-1
conspurcarei,-1
conspurcárei,-1
conspurcareis,-1
conspurcáreis,-1
conspurcarem,-1
conspurcaremos,-1
conspurcares,-1
conspurcaria,-1
conspurcariam,-1
conspurcaríamos,-1
conspurcarias,-1
conspurcaríeis,-1
conspurcarmo,-1
conspurcarmos,-1
conspurcas,-1
conspurcasse,-1
conspurcásseis,-1
conspurcassem,-1
conspurcássemos,-1
conspurcasses,-1
conspurcaste,-1
conspurcastes,-1
conspurcava,-1
conspurcavam,-1
conspurcávamo,-1
conspurcávamos,-1
conspurcavas,-1
conspurcávei,-1
conspurcáveis,-1
conspurco,-1
conspurcou,-1
conspurque,-1
conspurquei,-1
conspurqueis,-1
conspurquem,-1
conspurquemo,-1
conspurquemos,-1
conspurques,-1
constante,1
constantes,1
consterna,-1
consterná,-1
consternação,-1
consternada,-1
consternadas,-1
consternado,-1
consternador,-1
consternadora,-1
consternadoras,-1
consternadores,-1
consternados,-1
consternai,-1
consternais,-1
consternam,-1
consternámo,-1
consternamo,-1
consternámos,-1
consternamos,-1
consternando,-1
consternar,-1
consternará,-1
consternara,-1
consternaram,-1
consternáramo,-1
consternáramos,-1
consternarão,-1
consternarás,-1
consternaras,-1
consternarde,-1
consternardes,-1
consternare,-1
consternarei,-1
consternárei,-1
consternareis,-1
consternáreis,-1
consternarem,-1
consternaremos,-1
consternares,-1
consternaria,-1
consternariam,-1
consternaríamos,-1
consternarias,-1
consternaríeis,-1
consternarmo,-1
consternarmos,-1
consternas,-1
consternasse,-1
consternásseis,-1
consternassem,-1
consternássemos,-1
consternasses,-1
consternaste,-1
consternastes,-1
consternava,-1
consternavam,-1
consternávamo,-1
consternávamos,-1
consternavas,-1
consternávei,-1
consternáveis,-1
consterne,-1
consternei,-1
consterneis,-1
consternem,-1
consternemo,-1
consternemos,-1
consternes,-1
consterno,-1
consternou,-1
constipada,-1
constipadas,-1
constipado,-1
constipados,-1
constitutiva,0
constitutivas,0
constitutivo,0
constitutivos,0
constrangê,-1
constrange,-1
constrangedor,-1
constrangedora,-1
constrangedoras,-1
constrangedores,-1
constrangei,-1
constrangeis,-1
constrangem,-1
constrangemo,-1
constrangemos,-1
constrangendo,-1
constranger,-1
constrangerá,-1
constrangera,-1
constrangeram,-1
constrangêramo,-1
constrangêramos,-1
constrangerão,-1
constrangerás,-1
constrangeras,-1
constrangerde,-1
constrangerdes,-1
constrangere,-1
constrangerei,-1
constrangêrei,-1
constrangereis,-1
constrangêreis,-1
constrangerem,-1
constrangeremos,-1
constrangeres,-1
constrangeria,-1
constrangeriam,-1
constrangeríamos,-1
constrangerias,-1
constrangeríeis,-1
constrangermo,-1
constrangermos,-1
constranges,-1
constrangesse,-1
constrangêsseis,-1
constrangessem,-1
constrangêssemos,-1
constrangesses,-1
constrangeste,-1
constrangestes,-1
constrangeu,-1
constrangi,-1
constrangia,-1
constrangiam,-1
constrangíamo,-1
constrangíamos,-1
constrangias,-1
constrangida,-1
constrangidas,-1
constrangido,-1
constrangidos,-1
constrangíei,-1
constrangíeis,-1
constrangimento,-1
constrangimentos,-1
constranja,-1
constranjais,-1
constranjam,-1
constranjamo,-1
constranjamos,-1
constranjas,-1
constranjo,-1
construtiva,1
construtivas,1
construtivo,1
construtivos,1
consuma,-1
consumada,1
consumadas,1
consumado,1
consumados,1
consumais,-1
consumam,-1
consumamo,-1
consumamos,-1
consumas,-1
consumi,-1
consumia,-1
consumiam,-1
consumíamo,-1
consumíamos,-1
